call_center,34200.99176430702,18.77705192565918
catalog_page,34477.623854637146,17.735814094543457
catalog_returns,31340.23312520981,15.534470558166504
catalog_sales,19755.187465667725,8.307051658630371
customer,27372.813784837723,14.855072975158691
customer_address,32122.321406126022,15.355362892150879
customer_demographics,32965.56247711182,16.573562622070312
date_dim,18245.86500287056,2.1208906173706055
household_demographics,33147.33258676529,16.891843795776367
income_band,34330.60673427582,18.48383617401123
inventory,33630.54584121704,18.700763702392578
item,22831.65856742859,7.029165267944336
promotion,33494.75302481651,17.112650871276855
reason,34270.47231936455,18.402745246887207
ship_mode,34799.26504993439,18.866202354431152
store,28436.93118405342,10.871668815612793
store_returns,31442.343984127045,14.832063674926758
store_sales,11616.724283456802,1.8833141326904297
time_dim,34597.54274368286,18.22904109954834
warehouse,34044.8788318634,18.522571563720703
web_page,34666.24859166145,18.5108699798584
web_returns,32768.522943496704,16.20664405822754
web_sales,23140.432975530624,9.634739875793457
web_site,34239.899250268936,17.587973594665527
call_center,34200.99176430702,18.77705192565918
catalog_page,34477.623854637146,17.735814094543457
catalog_returns,31340.23312520981,15.534470558166504
catalog_sales,19755.187465667725,8.307051658630371
customer,27372.813784837723,14.855072975158691
customer_address,32122.321406126022,15.355362892150879
customer_demographics,32965.56247711182,16.573562622070312
date_dim,18245.86500287056,2.1208906173706055
household_demographics,33147.33258676529,16.891843795776367
income_band,34330.60673427582,18.48383617401123
inventory,33630.54584121704,18.700763702392578
item,22831.65856742859,7.029165267944336
promotion,33494.75302481651,17.112650871276855
reason,34270.47231936455,18.402745246887207
ship_mode,34799.26504993439,18.866202354431152
store,28436.93118405342,10.871668815612793
store_returns,31442.343984127045,14.832063674926758
store_sales,11616.724283456802,1.8833141326904297
time_dim,34597.54274368286,18.22904109954834
warehouse,34044.8788318634,18.522571563720703
web_page,34666.24859166145,18.5108699798584
web_returns,32768.522943496704,16.20664405822754
web_sales,23140.432975530624,9.634739875793457
web_site,34239.899250268936,17.587973594665527
call_center,34200.99176430702,18.77705192565918
catalog_page,34477.623854637146,17.735814094543457
catalog_returns,31340.23312520981,15.534470558166504
catalog_sales,19755.187465667725,8.307051658630371
customer,27372.813784837723,14.855072975158691
customer_address,32122.321406126022,15.355362892150879
customer_demographics,32965.56247711182,16.573562622070312
date_dim,18245.86500287056,2.1208906173706055
household_demographics,33147.33258676529,16.891843795776367
income_band,34330.60673427582,18.48383617401123
inventory,33630.54584121704,18.700763702392578
item,22831.65856742859,7.029165267944336
promotion,33494.75302481651,17.112650871276855
reason,34270.47231936455,18.402745246887207
ship_mode,34799.26504993439,18.866202354431152
store,28436.93118405342,10.871668815612793
store_returns,31442.343984127045,14.832063674926758
store_sales,11616.724283456802,1.8833141326904297
time_dim,34597.54274368286,18.22904109954834
warehouse,34044.8788318634,18.522571563720703
web_page,34666.24859166145,18.5108699798584
web_returns,32768.522943496704,16.20664405822754
web_sales,23140.432975530624,9.634739875793457
web_site,34239.899250268936,17.587973594665527
