call_center,19196.3046605587,47.278077125549316
catalog_page,18763.199890851974,44.34189796447754
catalog_returns,16811.05564045906,38.72016525268555
catalog_sales,10791.745906114578,20.847224235534668
customer,14736.983571529388,37.17432880401611
customer_address,17316.88832616806,38.68093013763428
customer_demographics,17540.259616613388,41.49397087097168
date_dim,9495.560769319534,5.639976501464844
household_demographics,18209.781484603882,42.91015148162842
income_band,18866.073405265808,46.489112854003906
inventory,19029.80088376999,47.6750373840332
item,13272.737840652466,18.611001014709473
promotion,18135.334179639816,43.05695629119873
reason,19019.826361894608,46.15474319458008
ship_mode,19217.80479335785,47.48194980621338
store,15468.396617412567,27.343952178955078
store_returns,16540.75411605835,37.132338523864746
store_sales,5785.943508863449,4.217377662658691
time_dim,19174.785693883896,46.13633346557617
warehouse,18964.508437633514,47.167359352111816
web_page,19123.673835754395,46.34025478363037
web_returns,17429.659529924393,40.36167049407959
web_sales,12358.33208489418,23.87940788269043
web_site,18665.880710601807,44.067341804504395
call_center,19196.3046605587,47.278077125549316
catalog_page,18763.199890851974,44.34189796447754
catalog_returns,16811.05564045906,38.72016525268555
catalog_sales,10791.745906114578,20.847224235534668
customer,14736.983571529388,37.17432880401611
customer_address,17316.88832616806,38.68093013763428
customer_demographics,17540.259616613388,41.49397087097168
date_dim,9495.560769319534,5.639976501464844
household_demographics,18209.781484603882,42.91015148162842
income_band,18866.073405265808,46.489112854003906
inventory,19029.80088376999,47.6750373840332
item,13272.737840652466,18.611001014709473
promotion,18135.334179639816,43.05695629119873
reason,19019.826361894608,46.15474319458008
ship_mode,19217.80479335785,47.48194980621338
store,15468.396617412567,27.343952178955078
store_returns,16540.75411605835,37.132338523864746
store_sales,5785.943508863449,4.217377662658691
time_dim,19174.785693883896,46.13633346557617
warehouse,18964.508437633514,47.167359352111816
web_page,19123.673835754395,46.34025478363037
web_returns,17429.659529924393,40.36167049407959
web_sales,12358.33208489418,23.87940788269043
web_site,18665.880710601807,44.067341804504395
call_center,19196.3046605587,47.278077125549316
catalog_page,18763.199890851974,44.34189796447754
catalog_returns,16811.05564045906,38.72016525268555
catalog_sales,10791.745906114578,20.847224235534668
customer,14736.983571529388,37.17432880401611
customer_address,17316.88832616806,38.68093013763428
customer_demographics,17540.259616613388,41.49397087097168
date_dim,9495.560769319534,5.639976501464844
household_demographics,18209.781484603882,42.91015148162842
income_band,18866.073405265808,46.489112854003906
inventory,19029.80088376999,47.6750373840332
item,13272.737840652466,18.611001014709473
promotion,18135.334179639816,43.05695629119873
reason,19019.826361894608,46.15474319458008
ship_mode,19217.80479335785,47.48194980621338
store,15468.396617412567,27.343952178955078
store_returns,16540.75411605835,37.132338523864746
store_sales,5785.943508863449,4.217377662658691
time_dim,19174.785693883896,46.13633346557617
warehouse,18964.508437633514,47.167359352111816
web_page,19123.673835754395,46.34025478363037
web_returns,17429.659529924393,40.36167049407959
web_sales,12358.33208489418,23.87940788269043
web_site,18665.880710601807,44.067341804504395
