 s_store_name1 |   s_store_id1    | d_week_seq1 |      ?column?      |      ?column?      |      ?column?      |      ?column?      |      ?column?      |      ?column?      |      ?column?      
---------------+------------------+-------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057453 | 0.2869097802437602 | 0.1514084773331224 | 0.7874061526014625 | 1.6536484192633578 | 0.6858064018432696
