 s_store_name1 |   s_store_id1    | d_week_seq1 |      ?column?      |      ?column?      |      ?column?      |      ?column?       |      ?column?      |      ?column?      |      ?column?      
---------------+------------------+-------------+--------------------+--------------------+--------------------+---------------------+--------------------+--------------------+--------------------
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
               | AAAAAAAAEGBAAAAA |        5271 |  0.945864304381767 | 1.3727636108057457 | 0.2869097802437601 | 0.15140847733312232 | 0.7874061526014627 | 1.6536484192633576 | 0.6858064018432695
